mag,ra,dec
8.6,12.105936,-26.398723
8.6,12.140859,-22.654884
8.6,12.151779,-51.14672
8.6,12.203339,-54.230455
8.6,12.253168,-49.149256
8.6,12.32247,-59.291248
8.6,12.346867,-22.327758
8.6,12.352351,-11.475752
8.6,12.367948,-51.385859
8.6,12.563954,-58.115707
8.6,12.606307,-0.293404
8.6,12.611734,-67.214046
8.6,12.615712,56.674527
8.6,12.761717,-24.535979
8.6,12.813801,14.032623
8.6,12.819577,-20.608287
8.6,12.92248,19.759529
8.6,12.928353,-33.683501
8.6,12.992452,41.986766
8.6,12.99842,-53.001239
8.6,12.998881,32.479901
8.6,13.011251,-72.064187
8.6,13.08624,-85.369628
8.6,13.147783,69.969132
8.6,13.162357,-56.767886
8.6,13.262894,14.965569
8.6,13.312335,-58.267017
8.6,13.319031,-37.667835
8.6,13.408079,18.683142
8.6,13.590134,-4.934322
8.6,13.593948,-32.800474
8.6,13.598566,2.681788
8.6,13.614335,-21.70275
8.6,13.627323,-6.652218
8.6,13.636353,-32.238321
8.6,13.727622,-3.524954
8.6,13.755506,-10.524403
8.6,13.771869,-63.562614
8.6,14.0423,-2.195125
8.6,14.186549,21.741797
8.6,14.205699,-39.751807
8.6,14.284464,-77.681138
8.6,14.342322,13.907224
8.6,14.355267,-4.659055
8.6,14.439165,-7.327565
8.6,14.461584,-48.090365
8.6,14.467657,31.78816
8.6,14.480799,-60.540312
8.6,14.507908,-49.372512
8.6,14.61543,-65.460443
8.6,14.635176,-8.675448
8.6,14.637734,2.026245
8.6,14.736264,-55.805667
8.6,14.771686,43.465689
8.6,14.783891,1.393146
8.6,14.863134,-4.091652
8.6,14.877752,-53.276916
8.6,14.884626,-56.299146
8.6,14.88838,-21.604614
8.6,14.962391,53.64686
8.6,15.005198,13.321333
8.6,15.149404,61.741344
8.6,15.151754,-30.680352
8.6,15.177684,22.648999
8.6,15.214382,19.807543
8.6,15.311969,25.771575
8.6,15.313323,-51.800952
8.6,15.39148,-24.091477
8.6,15.410872,57.74938
8.6,15.420083,72.847441
8.6,15.474916,25.625562
8.6,15.556509,55.299761
8.6,15.577588,-41.733318
8.6,15.600423,40.320913
8.6,15.706252,-49.780635
8.6,15.804004,-40.57002
8.6,15.917455,5.070038
8.6,15.982526,12.270219
8.6,16.035063,20.884752
8.6,16.049345,60.455962
8.6,16.087404,22.181961
8.6,16.118863,16.893789
8.6,16.152388,-4.467343
8.6,16.167302,6.530491
8.6,16.376869,-24.38297
8.6,16.38953,10.004753
8.6,16.392436,44.378408
8.6,16.411491,-17.56087
8.6,16.41643,-25.354996
8.6,16.457277,-37.477027
8.6,16.529444,-2.025381
8.6,16.614364,-55.932952
8.6,16.653296,-12.335856
8.6,16.676463,-33.899386
8.6,16.696776,-73.43279
8.6,16.733622,42.508582
8.6,16.744574,-68.804642
8.6,16.770986,7.360076
8.6,16.783886,29.225292
8.6,17.089194,52.19389
8.6,17.090644,12.310321
8.6,17.105714,-52.231979
8.6,17.108032,-47.845852
8.6,17.203652,20.129228
8.6,17.252485,66.657692
8.6,17.2598,29.47194
8.6,17.289318,-5.130602
8.6,17.314551,-20.499274
8.6,17.379215,-3.731542
8.6,17.384092,33.797999
8.6,17.49484,71.270327
8.6,17.603919,56.694756
8.6,17.651467,-17.446403
8.6,17.688734,-33.69068
8.6,17.715966,-79.477856
8.6,17.741765,31.049921
8.6,17.745922,-39.848424
8.6,17.817071,-57.728516
8.6,17.845657,-42.461253
8.6,17.945311,-9.014807
8.6,18.054807,-8.250089
8.6,18.123926,-14.067017
8.6,18.156481,-51.071024
8.6,18.165424,69.680497
8.6,18.17059,-21.327173
8.6,18.317892,37.658385
8.6,18.422891,-41.742607
8.6,18.454867,28.928893
8.6,18.59603,25.366908
8.6,18.610162,-41.664096
8.6,18.617802,-7.603274
8.6,18.69814,-69.033366
8.6,18.703187,-34.040312
8.6,18.719407,-40.703545
8.6,18.735877,11.215308
8.6,18.744902,-59.244278
8.6,18.750176,42.643715
8.6,18.763335,-67.850644
8.6,18.783464,70.973143
8.6,18.8149,40.059563
